base_date,emd_nm,long_resd_pop_cnt,long_work_pop_cnt,long_visit_pop_cnt,long_nationality_AUS,long_nationality_BGD,long_nationality_CAN,long_nationality_CHN,long_nationality_DEU,long_nationality_EGY,long_nationality_ETC,long_nationality_FRA,long_nationality_GBR,long_nationality_IDN,long_nationality_IND,long_nationality_JPN,long_nationality_KAZ,long_nationality_KGZ,long_nationality_KHM,long_nationality_LKA,long_nationality_MGL,long_nationality_MMR,long_nationality_MYS,long_nationality_NGR,long_nationality_NPL,long_nationality_NZL,long_nationality_PAK,long_nationality_PHL,long_nationality_RUS,long_nationality_THA,long_nationality_TWN,long_nationality_UKR,long_nationality_USA,long_nationality_UZB,long_nationality_VNM
2020-12,효돈동,47126.40030000001,1820.4535,25522.434599999993,28,0,28,881,1,0,180,5,19,252,8,20,19,0,840,749,64,1452,0,0,1137,3,6,601,655,171,59,0,831,140,886
2021-01,건입동,96227.9312,26511.1937,161055.2264,57,41,465,1465,43,53,632,60,31,1485,1035,73,54,20,1079,755,57,911,3,0,791,33,72,752,223,27,179,72,958,310,1484
2021-01,구좌읍,353826.7558,15180.3475,115228.96620000001,31,43,935,1488,74,0,1454,21,187,1433,766,808,750,0,1335,1374,977,437,25,0,1435,16,719,1113,802,750,270,0,1276,816,1469
2021-01,남원읍,302154.8366,27211.5366,258875.9927,123,104,232,1466,8,0,889,754,779,1479,565,867,220,0,749,1196,106,1389,19,0,1469,36,33,778,782,586,60,10,1436,665,1488
2021-01,노형동,1335020.5317999995,116553.57029999999,432047.8848,764,777,884,1488,571,0,1393,908,726,1277,341,828,416,629,1159,96,1026,755,804,3,1409,514,117,1446,769,790,1462,142,1377,1216,1487
2021-01,대륜동,119030.5083,16162.049799999999,97370.33739999999,901,996,613,1353,638,0,1470,5,382,1269,843,677,83,6,350,39,275,140,133,0,1409,861,0,1346,871,375,19,0,1465,126,1162
2021-01,대정읍,793545.8061,25904.954800000003,449518.6580999998,769,2,944,1487,659,0,1323,811,1186,1488,1132,544,265,1,1318,1381,1106,1131,782,558,1027,1075,263,747,96,1118,746,8,1325,146,1474
2021-01,대천동,86047.70010000002,6762.1673999999975,138350.351,103,41,1213,1428,9,533,955,8,246,1293,335,479,53,3,456,38,612,677,1069,0,871,278,1,687,413,243,8,0,933,754,1386
2021-01,도두동,52981.54439999999,6501.684399999999,27258.8432,18,172,72,1256,6,1,206,5,22,732,11,56,5,5,470,295,40,694,20,0,684,11,5,75,93,36,486,1,141,29,766
2021-01,동홍동,237324.76709999994,20877.579400000006,149367.33979999996,250,43,208,1485,134,0,1153,28,62,1142,436,768,168,2,265,266,553,357,39,0,1022,58,4,1062,39,895,9,6,1334,104,1277
2021-01,봉개동,51904.1205,5022.1359999999995,72423.0969,58,35,117,1171,5,0,840,58,46,1351,455,193,5,0,747,483,90,896,11,0,1189,10,37,105,64,74,2,0,837,293,1266
2021-01,삼도1동,51665.24249999999,6137.219899999999,47878.70909999999,2,220,1113,1367,1,18,176,5,82,96,106,659,3,551,41,17,299,13,27,0,274,1,42,228,57,9,9,1,749,785,777
2021-01,삼도2동,101676.21550000003,3056.6467,56463.4059,15,727,301,1283,45,585,923,68,25,841,154,378,164,16,59,36,123,12,13,1,512,23,92,565,548,62,669,1,518,139,820
2021-01,삼양동,97500.70660000003,1645.9984,32898.390900000006,37,15,670,1007,0,0,781,9,177,98,71,740,4,4,709,632,68,106,0,8,292,7,75,799,25,726,727,0,788,77,810
2021-01,서홍동,83194.08319999998,4084.6573,198225.46080000003,69,48,377,1380,138,0,246,2,749,1341,526,82,85,4,179,776,70,235,1,0,323,36,2,746,7,361,3,0,885,14,1458
2021-01,성산읍,356462.1053,46370.49209999999,211883.76889999997,35,244,829,1488,36,0,1188,210,66,1487,698,982,581,4,774,1488,211,809,80,0,953,76,146,725,1192,104,44,0,953,246,1475
2021-01,송산동,64583.48989999999,10077.539899999996,179773.40089999998,550,1,52,1346,37,0,563,26,12,1388,533,8,21,0,108,131,11,280,3,0,22,5,1,10,117,140,421,14,916,14,1322
2021-01,아라동,907254.1396999998,26835.3763,154881.10309999998,749,758,876,1488,5,0,1243,58,778,1178,1482,821,10,691,867,793,841,700,756,709,847,553,1380,757,773,759,830,627,1030,745,1268
2021-01,안덕면,925734.2186,97796.43520000002,341752.31029999995,897,459,1021,1488,329,12,1339,743,1345,1459,1034,1327,478,172,625,201,703,482,1350,185,1151,1306,255,1086,415,1080,741,7,1485,809,1396
2021-01,애월읍,707869.1526,90399.09020000002,827665.7730000002,943,211,949,1488,175,19,1321,144,656,1464,1079,914,110,323,1488,1129,722,1394,98,1,1354,712,775,1484,859,1361,863,16,1410,783,1488
2021-01,연동,1905246.2994999995,111260.59589999999,424479.51879999996,473,834,893,1488,795,0,1407,482,832,930,805,1086,1196,87,103,754,1220,759,828,1,1348,744,114,1313,1404,863,769,8,1461,791,1479
2021-01,영천동,105716.01120000001,17182.944199999998,201317.48519999997,69,25,98,1385,2,0,1007,53,18,1486,405,78,15,0,647,542,65,1326,4,0,1058,7,12,804,30,678,43,10,1155,1358,1422
2021-01,예래동,158338.9874,19657.532499999998,64490.0397,116,27,916,1407,195,0,1387,56,117,497,392,195,9,7,43,2,148,172,82,0,1017,37,1,279,361,109,22,2,1358,99,1183
2021-01,오라동,135592.6123,12764.599600000001,108995.38709999998,698,114,896,1475,14,10,647,11,69,733,244,692,65,234,111,28,182,43,13,0,757,66,66,411,482,34,114,0,857,98,981
2021-01,외도동,106268.254,12515.949999999999,61097.15670000001,10,60,180,1459,1,11,403,1,22,802,160,789,214,23,284,10,355,818,4,0,1346,0,22,962,30,3,9,1,837,99,847
2021-01,용담1동,49966.27679999999,1341.4094999999998,28623.8696,3,32,232,1081,1,1,175,4,5,583,78,42,477,2,27,9,15,11,406,10,657,4,11,49,19,10,6,1,746,16,698
2021-01,용담2동,56593.777299999994,14966.276899999997,73207.27819999999,85,460,334,1482,92,8,1085,53,127,853,155,212,59,36,290,200,151,52,362,0,521,54,67,754,842,248,276,47,1053,111,1045
2021-01,우도면,16080.4569,1957.9620999999995,89170.82119999996,3,0,735,1187,0,0,86,18,17,1227,395,64,1,0,700,86,0,262,3,0,6,5,7,0,6,14,4,0,189,10,1158
2021-01,이도1동,78967.25570000001,9786.8448,81136.85909999999,209,98,877,1241,8,31,438,14,98,697,264,597,10,42,253,85,630,22,15,2,753,7,175,1243,577,202,258,1,1091,188,828
2021-01,이도2동,335959.1395,28848.6947,172648.98309999998,674,680,898,1483,5,41,1122,14,895,712,1175,906,9,250,312,61,952,384,25,9,907,78,693,1362,743,264,196,21,1266,757,1196
2021-01,이호동,99410.5552,2159.878,51269.3106,28,14,90,1148,7,0,121,10,12,707,12,31,9,3,529,835,70,685,70,0,309,4,4,1120,83,218,349,0,724,1066,821
2021-01,일도1동,24657.278699999995,5299.7097,51716.0541,17,25,23,924,1,32,260,19,32,1081,126,47,22,6,465,117,36,16,3,0,493,2,80,868,75,97,5,2,605,51,1013
2021-01,일도2동,126487.87219999998,13299.4788,73076.98759999998,69,41,758,1488,2,18,1213,6,72,773,66,392,16,6,1433,65,104,52,6,0,824,2,79,777,529,355,309,16,793,797,1274
2021-01,정방동,144538.52439999997,19576.8482,260382.14359999998,273,302,37,1424,5,0,972,56,259,1297,720,492,55,8,21,19,37,285,15,0,428,18,21,239,687,96,5,0,1051,70,1326
2021-01,조천읍,414282.504,18892.7658,145970.3311,1112,164,1363,1486,79,0,1207,183,638,1336,951,782,32,744,787,848,392,879,35,0,816,361,236,1020,111,241,18,77,1268,115,1429
2021-01,중문동,279869.10299999994,17479.766400000004,198318.31650000002,676,17,1011,1488,56,2,969,35,943,1359,296,711,52,13,422,868,676,318,86,0,1295,47,26,751,859,362,3,24,1284,300,1402
2021-01,중앙동,52622.42909999999,5565.9937,55334.8486,34,50,386,1076,9,0,579,22,26,452,60,307,483,2,24,9,136,3,3,0,269,28,1,82,20,35,3,1,1007,18,798
2021-01,천지동,22267.083599999998,1643.1860999999994,35389.4685,33,26,59,886,156,0,447,13,32,623,46,69,42,336,31,20,19,8,5,0,410,321,0,160,7,5,2,0,815,9,976
2021-01,추자면,15629.2568,5084.1699,210413.35849999994,1,19,3,1336,0,1,111,10,3,1434,541,7,1,6,15,299,2,219,12,0,312,2,24,69,12,72,1,1,44,36,1488
2021-01,표선면,189002.4769,8652.624200000002,84623.14360000001,9,97,1093,1426,98,0,1451,19,21,1383,159,213,6,0,744,1366,708,808,3,0,957,18,896,797,57,753,6,0,1459,300,1089
2021-01,한경면,249047.60379999998,12251.9599,129673.61469999998,58,2,809,1458,680,0,800,12,1037,1430,472,690,5,1,1130,883,365,69,5,0,1113,387,711,910,56,466,22,0,1000,613,1463
2021-01,한림읍,929524.5295000001,76725.5253,348272.67300000007,369,24,1045,1488,14,0,1471,850,1004,1488,1102,56,20,8,1289,1380,969,1098,30,0,1409,470,33,1488,844,961,80,0,1130,744,1482
2021-01,화북동,223134.99840000007,19713.395,71877.71169999999,156,101,838,1430,2,189,1026,741,80,143,803,748,22,64,1259,773,93,756,1,0,1216,7,275,1098,112,93,41,2,764,1317,797
2021-01,효돈동,55718.98109999999,1350.5174999999997,28096.4256,29,0,24,1347,1,0,85,16,15,330,22,10,1,0,768,843,3,754,2,0,923,9,12,668,1078,205,19,1,879,153,1018
2021-02,건입동,107852.9041,18790.7496,112313.26,116,52,541,1283,58,62,692,66,67,1313,968,170,45,8,679,588,113,592,5,0,724,8,58,748,243,14,125,132,1035,179,1268
2021-02,구좌읍,320668.13339999993,19122.559,115483.5868,102,6,934,1344,205,1,1344,164,258,1154,780,745,628,6,1116,1343,741,398,72,0,1179,88,670,1005,1166,686,153,96,1307,685,1276
2021-02,남원읍,258506.08109999998,14942.591299999996,231617.7104,73,103,308,1338,4,0,840,765,343,1343,390,786,703,8,1117,1344,76,1170,14,0,1344,82,69,701,776,192,153,3,1344,588,1340
2021-02,노형동,1188393.9004000002,88899.62580000001,460529.62240000005,849,1196,927,1344,534,1,1314,769,554,1148,514,811,233,580,683,267,1117,940,964,4,1340,95,193,1300,854,707,1067,5,1273,887,1344
2021-02,대륜동,106079.09370000004,12597.3941,92715.44359999998,422,430,554,1302,599,0,1182,28,313,1068,703,663,109,2,298,105,152,189,116,0,1166,686,18,898,857,326,59,2,1275,56,921
2021-02,대정읍,736390.3116000002,26519.689599999998,337709.51889999997,776,0,857,1344,544,0,1216,816,1281,1336,802,357,264,0,939,1280,975,702,669,120,1027,701,248,677,160,700,679,6,1064,156,1313
2021-02,대천동,75495.41500000002,8801.8326,95117.5673,78,64,694,1199,6,0,1183,16,156,1102,265,489,121,5,66,22,541,672,586,0,720,23,11,544,459,157,21,42,1063,680,1286
2021-02,도두동,41725.8232,3510.7937,39489.562199999986,33,158,136,1324,9,0,231,22,29,655,43,47,106,2,47,305,29,645,13,2,738,7,27,57,149,30,560,1,334,19,742
2021-02,동홍동,217497.06679999994,18901.0561,115380.9214,156,45,209,1341,100,0,1128,72,106,1089,188,749,203,21,305,235,236,424,5,0,526,77,95,626,69,703,51,2,1123,79,1148
2021-02,봉개동,43482.07919999999,3970.1441000000004,63577.98539999999,81,18,200,999,1,0,876,172,85,1209,400,199,0,8,714,426,57,835,8,1,806,8,63,122,149,14,23,1,766,186,1116
2021-02,삼도1동,52453.345,4990.635399999999,52030.701400000005,41,174,642,1280,3,0,769,27,75,131,46,451,2,445,70,24,38,5,7,0,242,0,46,197,150,28,96,1,683,626,748
2021-02,삼도2동,81163.0626,4554.9704,62030.58140000001,29,450,400,1338,80,570,910,84,112,725,156,423,165,24,102,82,71,27,26,0,441,5,141,517,648,15,532,4,851,157,737
2021-02,삼양동,80672.59240000001,814.7806,38468.2026,30,59,495,1275,18,1,885,15,111,115,59,932,1,3,700,436,171,182,2,0,171,57,57,1004,24,507,644,5,743,26,790
2021-02,서홍동,61283.585,8589.305199999999,129332.1498,36,50,296,1317,133,0,258,3,673,1181,147,128,164,0,73,608,197,202,21,0,333,23,11,684,24,55,3,1,1234,14,1292
2021-02,성산읍,402671.64739999996,12331.031000000003,187182.19750000004,106,85,856,1338,87,3,1321,108,216,1344,455,850,727,27,680,1300,244,874,103,0,1330,63,231,761,795,190,36,17,1033,166,1326
2021-02,송산동,74804.02870000002,6942.5766,119759.32800000002,472,6,43,1235,2,0,380,7,158,1297,195,38,20,1,99,39,13,258,5,0,48,8,8,16,56,38,107,0,1001,14,1334
2021-02,아라동,783126.8798999998,31641.8194,139851.21769999998,674,681,761,1344,2,7,1005,34,729,889,1342,715,10,698,985,675,1286,497,625,665,800,861,1329,707,697,704,1120,447,990,686,1288
2021-02,안덕면,829452.1463000001,93542.1686,305645.08310000005,947,560,1069,1344,223,58,1314,856,1077,1272,984,1305,407,61,661,79,569,218,710,27,1152,725,239,1198,536,816,738,12,1344,783,1263
2021-02,애월읍,629729.2511999998,84076.1115,601835.1496,761,230,1067,1344,53,4,1337,196,760,1338,1063,922,159,671,1342,829,595,1046,687,1,1328,403,768,976,995,1066,801,43,1299,866,1329
2021-02,연동,1678537.1627999998,63582.175599999995,434664.86950000003,287,1089,1064,1344,524,1,1308,832,756,910,630,861,264,67,103,657,785,612,694,0,1117,672,199,1061,1166,803,805,1,1316,981,1344
2021-02,영천동,84421.20659999999,11666.517100000001,135026.71970000005,42,3,167,1145,3,0,777,56,28,1258,371,59,10,4,608,370,80,1073,7,0,1281,10,14,652,22,634,98,0,877,1230,1273
2021-02,예래동,131090.2409,21260.364500000003,88065.1221,109,36,1022,1325,179,1,1027,59,337,369,469,150,15,5,44,23,559,412,106,0,878,69,45,386,411,42,35,8,1304,59,1193
2021-02,오라동,121758.86039999996,13568.872399999997,101703.15830000001,635,70,749,1343,29,9,697,57,111,790,242,609,7,196,51,44,155,16,24,0,718,17,139,446,682,80,75,12,999,51,919
2021-02,외도동,87897.57819999997,3492.7195999999994,59094.59330000001,26,62,354,1159,54,0,200,65,71,692,39,648,1,1,223,51,320,610,29,0,1012,6,6,794,60,22,14,2,689,107,711
2021-02,용담1동,37338.65069999999,3219.6092999999996,27604.4729,4,19,270,1080,16,5,214,6,2,452,18,43,386,7,42,10,24,27,321,0,518,3,14,39,105,7,17,1,724,10,597
2021-02,용담2동,52442.2409,13071.483100000001,99196.95309999998,163,459,426,1235,51,9,1104,86,155,731,205,260,36,24,344,236,178,107,375,1,683,68,150,740,608,113,135,19,1054,126,992
2021-02,우도면,9342.747299999999,699.6587999999999,70171.81779999999,4,1,673,1115,7,0,158,22,39,1085,170,55,0,4,530,61,5,329,3,0,30,0,19,8,49,13,7,0,464,5,1002
2021-02,이도1동,69218.3422,10600.318000000001,85040.67990000002,129,66,771,1265,31,27,463,27,115,697,436,469,9,22,224,99,661,14,15,0,674,4,106,804,790,157,308,13,1220,288,799
2021-02,이도2동,317323.7749,21122.7396,162008.30560000002,546,591,813,1344,16,12,980,58,807,825,1071,697,97,299,241,132,720,201,40,0,618,268,559,1183,716,417,337,51,1130,707,1147
2021-02,이호동,83900.77279999999,3471.149199999999,43485.2029,15,50,118,1183,19,0,189,11,46,678,34,33,178,1,438,955,76,660,19,0,76,1,9,596,160,150,320,2,692,697,749
2021-02,일도1동,32321.009299999998,4148.991000000001,60964.037199999984,22,22,70,1130,5,28,248,10,21,979,185,75,6,4,371,123,50,52,15,0,517,2,40,762,97,152,12,3,650,45,983
2021-02,일도2동,119693.65129999998,7249.5812000000005,68601.8266,66,44,678,1181,2,0,1038,2,83,594,108,374,5,6,770,49,105,28,9,0,697,6,32,684,921,292,399,26,825,672,985
2021-02,정방동,139082.4858,23892.2114,149915.2634,163,313,156,1334,9,0,985,44,162,1251,270,497,126,44,38,30,31,432,14,0,393,28,19,136,746,45,3,0,1035,69,1273
2021-02,조천읍,328830.6949,12870.235599999996,149790.7218,901,233,902,1344,58,0,1073,156,569,1226,1103,864,19,648,1290,1101,691,837,87,0,1157,149,270,1160,111,276,124,202,1234,62,1264
2021-02,중문동,260026.21679999994,6891.669899999999,168673.8646,638,21,809,1322,66,1,1190,141,775,1171,132,81,119,8,347,610,606,466,110,0,1096,33,25,690,893,373,19,168,1086,205,1284
2021-02,중앙동,35047.89,11016.257099999999,62562.1253,37,49,362,1191,11,0,639,30,63,380,31,227,478,3,14,34,254,43,2,0,278,39,44,126,134,30,6,0,1020,26,910
2021-02,천지동,20632.856999999996,2953.6959999999995,38065.349500000004,15,14,155,1053,82,0,758,58,55,507,20,110,188,3,31,24,82,56,20,0,430,381,55,221,112,4,3,16,843,16,959
2021-02,추자면,11272.2602,2947.9966,97900.86219999999,2,32,16,831,0,0,86,3,2,1136,592,9,10,0,36,274,31,93,0,0,466,0,4,84,11,29,4,8,93,7,1306
2021-02,표선면,147553.87210000004,5628.379800000001,86749.02640000002,11,89,681,1333,3,1,1339,6,99,1314,205,312,6,6,870,1340,596,811,9,1,906,40,795,688,76,702,33,1,1099,670,997
2021-02,한경면,268435.9316,7691.6732999999995,105087.439,152,31,722,1338,588,1,763,32,738,1178,365,634,5,0,728,825,257,36,6,0,820,440,637,696,147,262,68,0,942,446,1068
2021-02,한림읍,860726.1238000002,44200.83799999998,361348.12889999995,348,15,798,1344,181,0,1133,675,735,1344,788,131,42,1,1332,1139,696,1283,22,4,1325,760,25,1027,906,1127,201,14,1329,658,1344
2021-02,화북동,193837.9774,25323.5193,53615.210100000004,174,68,691,1168,3,670,1078,637,93,102,708,686,3,77,832,700,354,695,4,0,1321,9,189,845,98,66,35,10,869,678,1089
2021-02,효돈동,40649.258799999996,1842.3113999999996,20830.764900000002,61,3,26,856,3,0,117,7,14,157,7,49,6,0,675,682,30,1116,0,0,731,4,10,650,77,54,72,0,926,111,731
2021-03,건입동,98226.19159999999,18402.039399999994,123240.72589999998,18,14,625,1451,26,26,776,45,141,1458,564,508,44,11,610,1025,153,655,7,0,758,12,63,801,609,22,151,115,1141,265,1434
2021-03,구좌읍,312773.02650000004,16947.6624,143924.6263,96,28,1296,1448,188,0,1167,67,215,1418,667,1038,721,18,1088,1459,750,272,11,0,1370,49,737,1100,780,851,127,1,1312,766,1420
2021-03,남원읍,277685.80650000006,12166.037899999998,326761.79540000006,197,3,204,1482,70,0,1125,763,729,1488,782,798,625,14,1059,831,126,1425,19,0,1374,28,44,770,205,142,106,0,1484,542,1488
2021-03,노형동,1268397.42,106457.50590000002,500939.4157000001,836,1380,1145,1488,539,0,1488,939,1045,1329,316,935,373,14,762,355,875,1279,753,8,1488,173,151,875,930,808,1454,1,1402,983,1487
2021-03,대륜동,119811.20559999999,23098.271200000007,107683.4363,526,544,835,1487,703,0,1295,49,355,1256,672,783,71,0,330,167,370,451,199,0,1378,804,34,932,746,325,52,0,1273,47,1210
2021-03,대정읍,721228.1155999999,25953.768599999996,421820.37250000006,785,37,950,1488,641,0,1125,938,1260,1488,1047,304,254,3,944,1355,1075,747,809,0,1477,776,195,753,173,1025,796,0,1474,109,1487
2021-03,대천동,72616.37249999998,8931.879299999997,141774.61190000005,88,26,842,1437,26,0,1132,8,126,1402,375,474,61,0,106,37,515,901,992,0,572,25,1,295,507,226,14,6,1233,540,1466
2021-03,도두동,40951.81699999999,10770.6843,45223.117600000005,34,14,171,1460,14,0,230,57,48,1321,64,91,79,13,32,463,63,727,22,2,641,20,16,72,412,56,601,2,378,43,940
2021-03,동홍동,201865.4821,22801.721900000004,132188.40690000003,141,56,234,1488,186,0,1189,52,88,1146,216,811,163,0,299,298,219,527,31,0,600,444,19,667,37,795,43,0,1367,46,1174
2021-03,봉개동,42410.5358,6830.9957,90369.6125,123,4,198,1174,4,0,809,3,66,1485,431,297,15,1,1252,252,115,1012,6,0,772,7,42,137,52,23,33,0,707,263,1405
2021-03,삼도1동,46146.6289,5298.0297,61562.44620000002,126,253,829,1452,1,0,763,15,92,68,61,537,37,453,36,61,175,1,35,0,282,1,42,181,128,40,90,1,978,935,823
2021-03,삼도2동,76060.4042,6080.327599999999,74008.74119999999,35,431,494,1393,50,504,1164,45,75,716,354,539,315,15,85,89,81,48,22,12,485,27,65,675,570,40,688,0,885,318,888
2021-03,삼양동,87455.22710000002,2294.3420999999994,45025.3806,80,8,712,1340,6,0,642,5,74,120,28,755,6,3,278,445,131,150,8,0,100,1,86,837,18,643,714,0,1376,250,800
2021-03,서홍동,56748.06840000001,10880.0318,208085.3718,28,14,316,1285,64,0,346,1,1127,1446,567,123,219,0,253,478,158,511,9,0,303,102,1,727,11,89,20,0,975,8,1479
2021-03,성산읍,425951.5656,10814.3928,250391.2524,112,10,1114,1488,211,0,1303,184,293,1486,746,1005,792,18,803,1149,160,886,68,4,1326,76,281,1172,848,220,349,17,1397,143,1488
2021-03,송산동,55630.03980000001,6680.783999999999,124235.99249999998,508,0,85,1257,27,0,215,9,118,1413,293,48,11,1,70,24,32,309,6,0,66,39,6,20,142,100,29,0,1003,4,1400
2021-03,아라동,872939.1554,32940.49260000001,230077.0307,988,759,854,1488,7,0,1474,31,750,1183,1488,776,64,1127,1229,924,827,135,716,730,1322,1411,1417,753,763,1442,795,539,1010,915,1488
2021-03,안덕면,886322.3771999999,122525.46,420218.88960000005,1039,531,1465,1488,328,0,1297,1039,1484,1462,1003,1439,521,0,721,30,588,407,994,0,1253,817,281,1068,472,1043,868,4,1488,702,1482
2021-03,애월읍,669095.9055,74564.209,964395.5895,653,227,1467,1488,181,7,1408,177,639,1488,1161,1319,19,624,1487,1026,762,1348,777,0,1454,191,923,954,913,1160,873,7,1488,873,1488
2021-03,연동,1678603.6968,94512.4505,438525.42569999996,439,1370,1339,1488,726,0,1488,887,992,767,783,962,31,37,78,644,1084,747,663,47,1467,371,138,1155,1458,821,959,5,1473,735,1488
2021-03,영천동,75184.8096,8629.250200000002,185039.93759999998,50,4,104,1316,33,0,882,106,29,1482,423,117,14,10,524,391,58,1281,6,0,1208,15,16,602,15,634,7,0,1078,800,1462
2021-03,예래동,135195.91860000003,24214.583699999996,94044.3054,235,65,1208,1426,37,0,1230,230,317,549,445,340,5,4,92,70,705,449,85,0,861,117,12,316,408,62,92,22,1367,75,1106
2021-03,오라동,119352.07289999998,9572.6403,117689.1154,493,132,908,1487,48,0,663,126,82,851,259,667,39,104,61,61,214,20,45,6,1285,16,36,647,628,78,178,2,987,63,1083
2021-03,외도동,85136.4362,6277.126800000001,59261.22750000001,17,2,470,1388,0,0,228,4,15,825,17,765,1,2,278,23,618,780,5,0,762,1,5,785,59,22,35,0,870,30,865
2021-03,용담1동,41209.95850000001,2946.9640999999997,27380.728499999994,7,19,154,1180,4,2,280,5,36,215,27,62,303,5,24,33,38,4,322,3,612,2,10,82,27,9,40,0,845,3,776
2021-03,용담2동,50774.961500000005,11727.7649,102118.94020000003,138,687,443,1439,69,7,1172,76,175,746,221,367,100,25,313,211,255,44,417,1,753,109,63,896,243,163,198,10,1128,142,1140
2021-03,우도면,14709.3358,2735.2838,107500.48450000002,11,0,762,1274,11,0,138,63,27,1366,494,55,0,0,686,8,1,637,8,0,10,6,0,20,0,10,30,0,253,6,1263
2021-03,이도1동,73487.2008,9430.504700000001,97752.4444,19,93,987,1444,2,29,522,20,535,640,555,715,13,43,155,89,614,35,18,3,750,9,52,1241,596,205,347,4,864,195,961
2021-03,이도2동,302867.13409999997,23579.374499999998,206377.67739999996,321,284,1258,1484,8,4,1023,21,1084,887,1018,813,34,436,184,91,708,38,77,0,839,87,580,997,773,252,312,22,1307,793,1481
2021-03,이호동,84259.4791,9132.721800000001,61394.07159999999,29,31,124,1487,7,6,164,15,20,955,92,64,355,2,486,1247,118,708,11,3,101,16,5,662,473,187,326,1,783,809,1101
