base_date,emd_nm,em_cnt,em_g,pay_amt
2020-12-27,삼도2동,509,1046150,31232
2020-12-27,삼양동,1593,3473250,103798
2020-12-27,서홍동,495,1229700,36689
2020-12-27,성산읍,256,1316600,39139
2020-12-27,송산동,153,488800,14634
2020-12-27,아라동,1942,4030800,120392
2020-12-27,안덕면,321,1078350,32274
2020-12-27,알수없음,10,72600,2176
2020-12-27,애월읍,993,2470250,73865
2020-12-27,연동,3086,6030200,180070
2020-12-27,영천동,315,1225300,36681
2020-12-27,예래동,156,473700,14176
2020-12-27,오라동,970,2233650,66777
2020-12-27,외도동,1662,3702100,110656
2020-12-27,용담1동,474,922200,27542
2020-12-27,용담2동,996,2033400,60746
2020-12-27,이도1동,611,1333300,39851
2020-12-27,이도2동,3489,7386500,220569
2020-12-27,이호동,301,636100,19017
2020-12-27,일도1동,160,432150,12921
2020-12-27,일도2동,2530,5258000,157122
2020-12-27,정방동,188,685450,20400
2020-12-27,조천읍,657,1591900,47586
2020-12-27,중문동,636,1734550,51681
2020-12-27,중앙동,226,933350,27944
2020-12-27,천지동,197,571500,17101
2020-12-27,표선면,165,652050,19522
2020-12-27,한경면,153,548600,16419
2020-12-27,한림읍,612,1927500,57677
2020-12-27,화북동,1875,3627450,108371
2020-12-27,효돈동,202,759450,22730
2020-12-28,건입동,679,1419950,42419
2020-12-28,구좌읍,424,1045500,31269
2020-12-28,남원읍,635,2489250,74517
2020-12-28,노형동,4806,9890400,295541
2020-12-28,대륜동,699,1688300,50360
2020-12-28,대정읍,1321,3885800,116195
2020-12-28,대천동,1096,2602350,77365
2020-12-28,도두동,269,766650,22930
2020-12-28,동홍동,1881,4490000,134234
2020-12-28,봉개동,354,668250,19963
2020-12-28,삼도1동,1028,2204800,65881
2020-12-28,삼도2동,597,1210300,36164
2020-12-28,삼양동,1846,3993650,118621
2020-12-28,서홍동,645,1551000,46287
2020-12-28,성산읍,465,2353100,70118
2020-12-28,송산동,248,745650,22306
2020-12-28,아라동,2236,4889000,145915
2020-12-28,안덕면,393,1225400,36662
2020-12-28,알수없음,6,60850,1824
2020-12-28,애월읍,1382,3645500,109043
2020-12-28,연동,3720,7486500,223625
2020-12-28,영천동,455,1689950,50582
2020-12-28,예래동,204,644950,19301
2020-12-28,오라동,1123,2510750,75025
2020-12-28,외도동,1841,3951900,118083
2020-12-28,용담1동,577,1196050,35732
2020-12-28,용담2동,1134,2303850,68839
2020-12-28,이도1동,704,1413450,42224
2020-12-28,이도2동,4090,8529150,254727
2020-12-28,이호동,361,798450,23867
2020-12-28,일도1동,217,645900,19322
2020-12-28,일도2동,2817,5761600,172152
2020-12-28,정방동,283,898500,26551
2020-12-28,조천읍,873,2203950,65904
2020-12-28,중문동,837,2235550,66659
2020-12-28,중앙동,378,1540800,46128
2020-12-28,천지동,339,1023300,30618
2020-12-28,표선면,286,994850,29781
2020-12-28,한경면,213,733800,21960
2020-12-28,한림읍,706,2226450,66636
2020-12-28,화북동,2324,4510200,134733
2020-12-28,효돈동,338,1226300,36704
2020-12-29,건입동,506,1064550,31802
2020-12-29,구좌읍,292,682150,20394
2020-12-29,남원읍,458,1887800,56529
2020-12-29,노형동,3719,7134150,213116
2020-12-29,대륜동,550,1360950,40576
2020-12-29,대정읍,989,2970350,88833
2020-12-29,대천동,937,2147300,63133
2020-12-29,도두동,173,352550,10532
2020-12-29,동홍동,1481,3538150,105777
2020-12-29,봉개동,232,433700,12954
2020-12-29,삼도1동,768,1688350,50459
2020-12-29,삼도2동,436,983900,29416
2020-12-29,삼양동,1336,2718850,80537
2020-12-29,서홍동,535,1305200,38956
2020-12-29,성산읍,323,1622800,48421
2020-12-29,송산동,178,508000,15193
2020-12-29,아라동,1609,3466850,103554
2020-12-29,안덕면,301,1005150,30079
2020-12-29,알수없음,10,46600,1396
2020-12-29,애월읍,963,2495800,74637
2020-12-29,연동,2708,5393600,160993
2020-12-29,영천동,366,1729250,51790
2020-12-29,예래동,129,343200,10263
2020-12-29,오라동,841,1788500,53450
2020-12-29,외도동,1332,2763600,82561
2020-12-29,용담1동,404,882850,26378
2020-12-29,용담2동,850,1672600,49968
2020-12-29,이도1동,546,1096350,32752
2020-12-29,이도2동,3075,6466750,193092
2020-12-29,이호동,256,637800,19075
2020-12-29,일도1동,170,433900,12978
2020-12-29,일도2동,2102,4177100,124789
2020-12-29,정방동,205,631350,18750
2020-12-29,조천읍,639,1883350,56345
2020-12-29,중문동,699,1775000,52945
2020-12-29,중앙동,309,1353900,40541
2020-12-29,천지동,296,841800,25180
2020-12-29,표선면,268,932350,27906
2020-12-29,한경면,133,452750,13551
2020-12-29,한림읍,520,1686050,50460
2020-12-29,화북동,1736,3202500,95644
2020-12-29,효돈동,265,1017150,30443
2020-12-30,건입동,388,832000,24865
2020-12-30,구좌읍,145,355950,10643
2020-12-30,남원읍,375,1338600,40063
2020-12-30,노형동,3207,6314200,188634
2020-12-30,대륜동,460,1108000,32973
2020-12-30,대정읍,872,2496800,74668
2020-12-30,대천동,688,1623950,48097
2020-12-30,도두동,149,366800,10970
2020-12-30,동홍동,1362,3066100,91641
2020-12-30,봉개동,172,375800,11233
2020-12-30,삼도1동,555,1180450,35275
2020-12-30,삼도2동,315,630500,18842
2020-12-30,삼양동,1011,2032750,60526
2020-12-30,서홍동,431,1068150,31879
2020-12-30,성산읍,186,964250,28582
2020-12-30,송산동,139,470800,14087
2020-12-30,아라동,1254,2343850,69988
2020-12-30,안덕면,205,595300,17804
2020-12-30,알수없음,6,54500,1634
2020-12-30,애월읍,725,1818050,54389
2020-12-30,연동,2505,5009800,149648
2020-12-30,영천동,266,1015000,30382
2020-12-30,예래동,83,310200,9284
2020-12-30,오라동,626,1388100,41489
2020-12-30,외도동,1217,2591500,77454
2020-12-30,용담1동,306,652000,19488
2020-12-30,용담2동,640,1261900,37699
2020-12-30,이도1동,406,837250,25019
2020-12-30,이도2동,2364,4860450,145184
2020-12-30,이호동,187,389700,11645
2020-12-30,일도1동,120,360300,10775
2020-12-30,일도2동,1582,3171200,94732
2020-12-30,정방동,169,466750,13817
2020-12-30,조천읍,342,743750,22230
2020-12-30,중문동,470,1220800,36129
2020-12-30,중앙동,233,1130350,33856
2020-12-30,천지동,229,700800,20971
2020-12-30,표선면,161,491550,14701
2020-12-30,한경면,113,334050,9994
2020-12-30,한림읍,408,1496150,44792
2020-12-30,화북동,1345,2630900,78597
2020-12-30,효돈동,228,847300,25361
2020-12-31,건입동,612,1315700,39319
2020-12-31,구좌읍,335,881600,26372
2020-12-31,남원읍,456,1549400,46362
2020-12-31,노형동,3981,7895300,235882
2020-12-31,대륜동,523,1280450,38215
2020-12-31,대정읍,1048,3007100,89862
2020-12-31,대천동,830,1881400,55632
2020-12-31,도두동,221,476450,14239
2020-12-31,동홍동,1537,3635400,108676
2020-12-31,봉개동,250,446350,13330
2020-12-31,삼도1동,831,1797000,53700
2020-12-31,삼도2동,480,945300,28243
2020-12-31,삼양동,1591,3155650,93792
2020-12-31,서홍동,526,1455500,43452
2020-12-31,성산읍,316,1743200,51877
2020-12-31,송산동,211,626350,18730
2020-12-31,아라동,1641,3295350,98416
2020-12-31,안덕면,253,798600,23893
2020-12-31,알수없음,5,48050,1440
2020-12-31,애월읍,985,2413800,72170
2020-12-31,연동,3076,6006800,179315
2020-12-31,영천동,324,1229900,36817
2020-12-31,예래동,111,337850,10111
2020-12-31,오라동,852,1835600,54840
2020-12-31,외도동,1585,3251650,97132
2020-12-31,용담1동,463,973250,29090
2020-12-31,용담2동,971,1911200,57088
2020-12-31,이도1동,579,1085750,32433
2020-12-31,이도2동,3234,6893100,205789
2020-12-31,이호동,313,720300,21528
2020-12-31,일도1동,179,449650,13446
2020-12-31,일도2동,2283,4777500,142755
2020-12-31,정방동,260,927850,27572
2020-12-31,조천읍,629,1574650,47084
2020-12-31,중문동,576,1467950,43739
2020-12-31,중앙동,341,1462800,43803
2020-12-31,천지동,272,807550,24159
2020-12-31,표선면,186,657900,19685
2020-12-31,한경면,154,556450,16658
2020-12-31,한림읍,610,2055400,61530
2020-12-31,화북동,1924,3782800,113011
2020-12-31,효돈동,239,750700,22456
2021-01-01,건입동,647,1249850,37336
2021-01-01,구좌읍,347,962400,28777
2021-01-01,남원읍,501,1828300,54736
2021-01-01,노형동,4307,9122050,272612
2021-01-01,대륜동,590,1312600,39077
2021-01-01,대정읍,1152,3485800,104156
2021-01-01,대천동,1029,2373450,70284
2021-01-01,도두동,227,684450,20475
2021-01-01,동홍동,1547,3511950,104970
2021-01-01,봉개동,298,583500,17427
2021-01-01,삼도1동,913,1983500,59292
2021-01-01,삼도2동,455,986950,29491
2021-01-01,삼양동,1706,3565600,105794
2021-01-01,서홍동,553,1343150,40094
2021-01-01,성산읍,369,1981900,59025
2021-01-01,송산동,194,563800,16871
2021-01-01,아라동,2004,4415850,131689
2021-01-01,안덕면,342,1301800,38973
2021-01-01,알수없음,5,44800,1343
2021-01-01,애월읍,1189,3069150,91802
2021-01-01,연동,3210,6440500,192408
2021-01-01,영천동,342,1124150,33641
2021-01-01,예래동,176,589500,17640
2021-01-01,오라동,1065,2380400,71143
2021-01-01,외도동,1603,3482500,104077
2021-01-01,용담1동,453,934300,27915
2021-01-01,용담2동,1053,2124600,63468
2021-01-01,이도1동,537,1058750,31628
2021-01-01,이도2동,3653,7692750,229626
2021-01-01,이호동,329,754150,22540
2021-01-01,일도1동,168,486850,14561
2021-01-01,일도2동,2453,5371200,160530
2021-01-01,정방동,209,791750,23512
2021-01-01,조천읍,750,1832250,54774
2021-01-01,중문동,729,2099350,62577
2021-01-01,중앙동,286,1145550,34291
2021-01-01,천지동,291,924950,27674
2021-01-01,표선면,225,1007800,30183
2021-01-01,한경면,196,637000,19056
2021-01-01,한림읍,625,1916500,57345
2021-01-01,화북동,1952,3865900,115502
2021-01-01,효돈동,264,965150,28890
2021-01-02,건입동,619,1319000,39406
2021-01-02,구좌읍,353,994750,29755
2021-01-02,남원읍,515,2075400,62134
2021-01-02,노형동,4307,9051850,270497
2021-01-02,대륜동,626,1602750,47876
2021-01-02,대정읍,1214,3609000,107917
2021-01-02,대천동,952,2339650,69218
2021-01-02,도두동,264,887300,26557
2021-01-02,동홍동,1540,3548750,106064
2021-01-02,봉개동,286,560550,16744
2021-01-02,삼도1동,925,2000450,59791
2021-01-02,삼도2동,494,1015700,30356
2021-01-02,삼양동,1599,3373550,99673
2021-01-02,서홍동,539,1372200,40962
2021-01-02,성산읍,358,1810850,53934
2021-01-02,송산동,216,653150,19540
2021-01-02,아라동,2034,4485750,133940
2021-01-02,안덕면,390,1190750,35627
2021-01-02,알수없음,13,110200,3304
2021-01-02,애월읍,1215,3244250,97058
2021-01-02,연동,3235,6717600,200534
2021-01-02,영천동,377,1487850,44542
2021-01-02,예래동,193,687500,20577
2021-01-02,오라동,1007,2223150,66446
2021-01-02,외도동,1563,3435600,102688
2021-01-02,용담1동,468,996600,29778
2021-01-02,용담2동,1031,2060300,61558
2021-01-02,이도1동,575,1112200,33226
2021-01-02,이도2동,3662,7807500,233259
2021-01-02,이호동,313,619400,18501
2021-01-02,일도1동,158,394450,11794
2021-01-02,일도2동,2508,5555200,166018
2021-01-02,정방동,209,744400,22116
2021-01-02,조천읍,783,1823050,54491
2021-01-02,중문동,830,2252350,67163
2021-01-02,중앙동,316,1391100,41658
2021-01-02,천지동,304,981650,29376
2021-01-02,표선면,239,1106400,33136
2021-01-02,한경면,211,642100,19215
2021-01-02,한림읍,640,2201600,65890
2021-01-02,화북동,1973,3887200,116132
2021-01-02,효돈동,253,851200,25474
2021-01-03,건입동,676,1416800,42332
2021-01-03,구좌읍,333,926350,27710
2021-01-03,남원읍,435,1728500,51750
2021-01-03,노형동,4814,9770400,291927
2021-01-03,대륜동,623,1444450,43138
2021-01-03,대정읍,1087,3349350,100146
2021-01-03,대천동,989,2394300,71032
2021-01-03,도두동,281,735450,21996
2021-01-03,동홍동,1627,3728450,111462
2021-01-03,봉개동,322,639400,19097
2021-01-03,삼도1동,1003,2083750,62269
2021-01-03,삼도2동,491,983200,29376
2021-01-03,삼양동,1847,3912600,115979
2021-01-03,서홍동,579,1589350,47458
2021-01-03,성산읍,323,1567700,46563
2021-01-03,송산동,202,673600,20158
2021-01-03,아라동,2118,4432150,132337
2021-01-03,안덕면,320,1116300,33409
2021-01-03,알수없음,7,50000,1499
2021-01-03,애월읍,1269,3492150,104464
2021-01-03,연동,3658,7040950,210242
2021-01-03,영천동,395,1474300,44131
2021-01-03,예래동,175,559900,16751
2021-01-03,오라동,1148,2584050,77243
2021-01-03,외도동,1809,3779150,112915
2021-01-03,용담1동,503,959850,28670
2021-01-03,용담2동,1125,2186600,65326
2021-01-03,이도1동,711,1358000,40557
2021-01-03,이도2동,3939,8219550,245457
2021-01-03,이호동,311,671450,20065
2021-01-03,일도1동,203,543900,16266
2021-01-03,일도2동,2727,5539800,165523
2021-01-03,정방동,187,638900,18938
2021-01-03,조천읍,824,2050750,61315
2021-01-03,중문동,724,1869450,55626
2021-01-03,중앙동,304,1151350,34468
2021-01-03,천지동,292,795400,23787
2021-01-03,표선면,227,998350,29902
2021-01-03,한경면,166,559450,16747
2021-01-03,한림읍,672,1968150,58879
2021-01-03,화북동,2122,4056300,121165
2021-01-03,효돈동,246,858650,25694
2021-01-04,건입동,566,1196550,35755
2021-01-04,구좌읍,281,777900,23273
2021-01-04,남원읍,507,2081100,62321
2021-01-04,노형동,4099,8426800,251810
2021-01-04,대륜동,556,1420150,42384
2021-01-04,대정읍,1226,3580850,107107
2021-01-04,대천동,885,1961300,57625
2021-01-04,도두동,192,478600,14308
2021-01-04,동홍동,1524,3621850,108282
2021-01-04,봉개동,279,518050,15473
2021-01-04,삼도1동,802,1635100,48838
2021-01-04,삼도2동,444,965750,28870
2021-01-04,삼양동,1546,3088650,91686
2021-01-04,서홍동,502,1263550,37757
2021-01-04,성산읍,320,1776200,52784
2021-01-04,송산동,168,413400,12360
2021-01-04,아라동,1828,3822450,114084
2021-01-04,안덕면,342,1057750,31648
2021-01-04,알수없음,7,60750,1822
2021-01-04,애월읍,1084,3007850,89974
2021-01-04,연동,3117,6331650,189094
2021-01-04,영천동,400,1731500,51853
2021-01-04,예래동,149,560800,16786
2021-01-04,오라동,935,1912400,57143
2021-01-04,외도동,1536,3268400,97681
2021-01-04,용담1동,430,879000,26262
2021-01-04,용담2동,912,1791050,53502
2021-01-04,이도1동,553,1086150,32445
2021-01-04,이도2동,3341,7062550,210869
2021-01-04,이호동,313,694600,20758
2021-01-04,일도1동,188,534650,15991
2021-01-04,일도2동,2216,4515950,134938
2021-01-04,정방동,206,738750,21998
2021-01-04,조천읍,779,1983500,59315
2021-01-04,중문동,667,1786300,53266
2021-01-04,중앙동,304,1353500,40529
2021-01-04,천지동,277,962100,28793
2021-01-04,표선면,203,811900,24306
2021-01-04,한경면,203,652250,19521
2021-01-04,한림읍,587,2093900,62685
2021-01-04,화북동,1938,3666700,109511
2021-01-04,효돈동,260,870450,26045
2021-01-05,건입동,569,1200050,35859
2021-01-05,구좌읍,267,734050,21959
2021-01-05,남원읍,426,1965350,58848
2021-01-05,노형동,3919,7659800,228850
2021-01-05,대륜동,541,1307300,38953
2021-01-05,대정읍,999,2824800,84479
2021-01-05,대천동,882,2097100,62117
2021-01-05,도두동,194,439350,13131
2021-01-05,동홍동,1466,3344150,99945
2021-01-05,봉개동,253,444750,13278
2021-01-05,삼도1동,833,1702500,50868
2021-01-05,삼도2동,417,906150,27084
2021-01-05,삼양동,1420,2763100,81919
2021-01-05,서홍동,499,1329050,39717
2021-01-05,성산읍,305,1522850,45313
2021-01-05,송산동,163,510900,15281
2021-01-05,아라동,1825,3712850,110962
2021-01-05,안덕면,260,800450,23946
2021-01-05,알수없음,6,76600,2296
2021-01-05,애월읍,1079,2749500,82239
2021-01-05,연동,3038,5988550,178835
2021-01-05,영천동,351,1364350,40845
2021-01-05,예래동,144,361100,10794
2021-01-05,오라동,880,1852950,55368
2021-01-05,외도동,1475,2956450,88325
2021-01-05,용담1동,436,882850,26375
2021-01-05,용담2동,897,1643550,49077
2021-01-05,이도1동,575,1070800,31988
2021-01-05,이도2동,3318,6860900,204849
2021-01-05,이호동,284,564650,16870
2021-01-05,일도1동,153,416400,12450
2021-01-05,일도2동,2241,4448250,132887
2021-01-05,정방동,198,684800,20263
2021-01-05,조천읍,708,1725950,51616
2021-01-05,중문동,638,1686850,50264
2021-01-05,중앙동,280,1156200,34615
2021-01-05,천지동,269,952100,28495
2021-01-05,표선면,176,762050,22812
2021-01-05,한경면,155,491150,14701
2021-01-05,한림읍,582,1842000,55125
2021-01-05,화북동,1816,3296400,98437
2021-01-05,효돈동,235,874650,26174
2021-01-06,건입동,570,1145600,34229
2021-01-06,구좌읍,317,773600,23133
2021-01-06,남원읍,510,1917200,57384
2021-01-06,노형동,4179,8165200,243942
2021-01-06,대륜동,585,1384950,41272
2021-01-06,대정읍,1132,3566050,106629
2021-01-06,대천동,884,1934200,57130
2021-01-06,도두동,218,516400,15437
2021-01-06,동홍동,1496,3363550,100530
2021-01-06,봉개동,270,479000,14302
2021-01-06,삼도1동,846,1692600,50560
2021-01-06,삼도2동,443,884100,26415
2021-01-06,삼양동,1464,2990900,88843
2021-01-06,서홍동,536,1397100,41744
2021-01-06,성산읍,298,1442750,42832
2021-01-06,송산동,185,473550,14158
2021-01-06,아라동,1893,3758900,112250
2021-01-06,안덕면,338,1151850,34464
2021-01-06,알수없음,8,34550,1035
2021-01-06,애월읍,1102,2641750,78994
2021-01-06,연동,3117,5963300,178063
2021-01-06,영천동,343,1417550,42440
2021-01-06,예래동,153,419550,12548
2021-01-06,오라동,977,1991600,59503
2021-01-06,외도동,1488,2988650,89291
2021-01-06,용담1동,481,971700,29026
2021-01-06,용담2동,910,1796750,53688
2021-01-06,이도1동,577,1129300,33745
2021-01-06,이도2동,3475,6891650,205812
2021-01-06,이호동,273,590500,17647
2021-01-06,일도1동,168,530750,15883
2021-01-06,일도2동,2258,4513450,134842
2021-01-06,정방동,183,570800,16922
2021-01-06,조천읍,653,1786750,53433
2021-01-06,중문동,689,1863300,55559
2021-01-06,중앙동,292,1195150,35781
2021-01-06,천지동,290,802100,23988
2021-01-06,표선면,196,831950,24911
2021-01-06,한경면,156,542400,16234
2021-01-06,한림읍,599,1910900,57178
2021-01-06,화북동,1887,3427700,102349
2021-01-06,효돈동,232,832550,24918
2021-01-07,건입동,270,544500,16266
2021-01-07,구좌읍,117,288150,8618
2021-01-07,남원읍,269,1002400,30007
2021-01-07,노형동,2584,4971550,148488
2021-01-07,대륜동,392,910600,27166
2021-01-07,대정읍,734,1950100,58187
2021-01-07,대천동,614,1307650,38882
2021-01-07,도두동,132,360950,10801
2021-01-07,동홍동,1198,2809750,83992
2021-01-07,봉개동,144,264050,7885
2021-01-07,삼도1동,483,1004100,29997
2021-01-07,삼도2동,271,570750,17061
2021-01-07,삼양동,883,1765550,52080
2021-01-07,서홍동,362,831650,24781
2021-01-07,성산읍,133,658050,19500
2021-01-07,송산동,133,393800,11782
2021-01-07,아라동,1127,2277650,68009
2021-01-07,안덕면,162,493550,14767
2021-01-07,알수없음,5,57850,1735
