base_date,emd_nm,use_cnt,mct_cat_nm_0,mct_cat_nm_1,mct_cat_nm_2,mct_cat_nm_3,mct_cat_nm_4,mct_cat_nm_5,mct_cat_nm_6,mct_cat_nm_7,mct_cat_nm_8,mct_cat_nm_9,mct_cat_nm_10
2021-03,용담2동,102228,1044948186,945487468,34394463,88006458,70503169,79626741,2454398,22323722,285906778,289432681,234427809
2021-03,우도면,4263,121990212,47910134,2142890,2719587,3260400,3310434,0,824071,22784724,12254226,3385614
2021-03,이도1동,64668,507113819,611705997,31547450,52355233,52186906,43884301,0,19726295,230353294,110813016,195094367
2021-03,이도2동,394055,2988686622,3643141708,200002930,381243472,342939920,272997625,11179829,131648524,1514803141,712143822,1106823946
2021-03,이호동,26646,248125232,296906949,10993434,31221042,17611710,23183321,1065846,7051686,135819888,29578347,44938632
2021-03,일도1동,19521,167452247,214727354,3861427,23224907,14725989,13694748,629124,5564897,126452091,91511278,40528785
2021-03,일도2동,231871,1736464903,2206166902,99534585,228163784,226855347,147402993,9474526,59681268,1052768367,514947423,562673868
2021-03,정방동,11978,247511684,98180043,7308324,14412844,7397961,6713812,0,1773763,22490879,35414876,30410561
2021-03,조천읍,121886,1004947180,1122788034,59638034,138936031,113828285,106275079,3679052,33890543,862509331,253027288,177755256
2021-03,중문동,63598,738132176,547930918,25415541,75163521,45763587,58872213,177641,16345517,367454482,93887037,149516079
2021-03,중앙동,20621,394208744,163506529,19324694,20595158,11914196,16099314,334922,3131368,105148968,127008124,38942490
2021-03,천지동,20901,386545188,179080737,7008014,25808845,13511002,13232728,0,5235574,36900619,98201472,40408473
2021-03,추자면,3784,33393611,63438278,2004289,3671926,2698974,1642543,0,507982,13746869,18645586,7550939
2021-03,표선면,42665,489810398,385603982,16214135,51171908,29428863,37370169,937578,9553421,249415092,143008589,63176494
2021-03,한경면,28488,330335666,283890729,12946568,49675346,21267654,31285176,0,4156138,176631948,63037564,15764444
2021-03,한림읍,82570,777700506,925924600,48174484,115305093,66499076,77087806,233122,7697098,606383765,326087443,148026662
2021-03,화북동,165920,1349904879,1527691857,62985774,149302580,151878932,125482906,5980750,44350544,554701329,602999606,375096333
2021-03,효돈동,26236,431622282,233300303,8984461,24816804,15580293,23076941,0,6913238,99938282,63279794,18422344
2021-04,건입동,65678,540135340,597661335,31560718,59475714,48877033,50560328,2310146,15159807,344857855,184655147,158790504
2021-04,구좌읍,56135,504490404,535513149,30478762,60393587,39025977,48873584,1203365,8706458,409108438,205488370,57178217
2021-04,남원읍,61242,912889092,678625386,24409074,79179458,41625366,67689925,294060,15149160,384080638,280393046,63540139
2021-04,노형동,475408,4399755102,4098103841,198012810,474770113,369711060,321724051,7205991,149607081,1563213327,750375900,1496155652
2021-04,대륜동,87527,1179493167,737842090,47603726,102942801,60293966,74980841,0,11848083,344133350,194525001,206638122
2021-04,대정읍,119138,1518315499,1013517036,171489910,126506133,125246852,150429486,243360,22889430,507511016,233985976,144313169
2021-04,대천동,82967,1112803641,696345286,46032659,101634234,60515829,71862180,439569,16428321,233537485,117554340,209919098
2021-04,도두동,20109,246524033,186522512,8730591,25282772,12735287,26038506,0,7092930,97578033,55668187,28595206
2021-04,동홍동,143210,2302236507,1090520398,55799204,141603401,99861920,112025115,2344368,25836720,408751580,235276035,301701635
2021-04,봉개동,27053,244236100,283654028,14266676,22699606,23041329,22476881,1161030,10054317,97910420,53045648,51311053
2021-04,삼도1동,104327,1061573029,958698809,42357493,119156766,82676901,74985452,2056139,27694875,314504017,296162426,235721821
2021-04,삼도2동,56794,556732089,486665096,28507951,57242785,36426456,40570241,2780895,13054743,230409449,168028572,132036463
2021-04,삼양동,173349,1353360380,1562201986,59579132,151193333,145732691,130592555,1064447,45664309,528236761,555046709,477667232
2021-04,서홍동,68354,1203944876,568135178,29815838,63132908,59932288,59534729,0,11955567,146991724,148330204,157115255
2021-04,성산읍,54491,713683937,494303100,21508563,60131620,34386572,42731228,2476087,10631790,284334576,201343742,84117929
2021-04,송산동,19966,364043241,197309444,8879192,17332809,13827062,18502407,0,5402592,92847540,138722959,24744769
2021-04,아라동,259162,2461950081,2411197344,179769272,270251714,244502722,198172714,3383515,70011884,694936285,332058096,675386107
2021-04,안덕면,53877,629476441,578031460,53839041,69180657,46777963,61894156,143735,10447369,349314134,196884553,57226237
2021-04,알수없음,4993,62599548,34506674,1136187,5123235,4233909,3067350,0,1112358,12698424,3763056,9341261
2021-04,애월읍,187512,1584842093,1850768318,97734046,224988299,152968783,183690715,4953391,37464258,1393802473,423499798,331586675
2021-04,연동,371773,3566557299,3402443348,151836478,363608540,265227215,215197368,7418627,141096427,1029710866,620854158,1197888899
2021-04,영천동,26850,402006690,238232711,15022410,24057150,23315515,23862158,0,4518384,86428191,60755982,45366568
2021-04,예래동,18808,254156103,193631310,6813066,27600066,13549983,17091984,0,3131739,75675329,40724268,45276075
2021-04,오라동,114158,1067184504,1161891801,54974810,127913314,91686134,92311467,1910630,32526585,425721262,142102975,270489620
2021-04,외도동,165445,1655118781,1536397010,76251640,174092828,120694846,136733440,5928047,36710856,611546595,287219349,411746430
2021-04,용담1동,48629,547333297,467119534,16866192,53615432,46483660,31640147,1244939,13642356,161848442,108525480,93270647
2021-04,용담2동,102752,954183279,991853381,31457754,95505214,76489268,78242521,3969050,26878605,351373613,321856121,223284500
2021-04,우도면,4006,143114694,27997301,561756,2695212,1901250,3451149,0,415233,23432380,22033206,2340819
2021-04,이도1동,64744,483561341,633144087,25948185,69146739,52160719,44196560,804356,16080012,218778613,120928191,197396349
2021-04,이도2동,386384,3009216626,3659900552,166740768,385721242,321583815,277448908,6365081,120592485,1465195613,660155890,1076595674
2021-04,이호동,26200,250906189,273046073,10282518,37763895,15532916,21493251,424866,8233680,124750950,30358257,44623579
2021-04,일도1동,19973,180941406,206711758,7437690,21679574,13636378,12398989,938457,3703128,143107239,73231952,40705828
2021-04,일도2동,228651,1735915932,2072561333,96411400,222358292,197267547,160315682,6605957,63020861,1050967705,457454444,543918273
2021-04,정방동,12652,258217180,104733424,7774845,17403789,7259939,7075185,0,1588685,28618125,86606703,29595637
2021-04,조천읍,126182,1030638959,1230034548,59470443,147878922,116215103,118065750,2550972,27529593,919405715,287553427,185566265
2021-04,중문동,64243,702428185,546954440,31582028,72042926,51138762,62001841,126243,13680584,460251612,80426274,171072842
2021-04,중앙동,20551,371905539,163990165,9605622,25413375,12273105,14915940,0,3921138,75343398,126700111,38479602
2021-04,천지동,20035,383831704,165155909,8185515,19925100,13468408,9873419,0,5779800,48483651,77398823,43648543
2021-04,추자면,3642,34517933,46576569,788892,5380284,2166361,1471821,0,287976,15452956,15033361,5834024
2021-04,표선면,40726,455536712,410071793,16030124,41760951,26730310,35703093,1076361,13227630,232511364,140309663,56406743
2021-04,한경면,28994,324960196,293496065,11131895,44412947,19974385,28749689,348309,4613320,192987626,102356833,20281809
2021-04,한림읍,82037,808720572,887007344,37998398,116253023,68904757,75624678,191646,11633369,570562883,264895213,163949743
2021-04,화북동,164318,1410891770,1562460567,59976949,150520291,133618382,132278637,4803065,40153386,566129638,554912581,404455281
2021-04,효돈동,25705,391575059,236895701,7998254,25087754,13743454,19094027,0,4343976,149535150,96992448,23077899
2021-05,건입동,69276,606417285,641363690,38837207,68806332,57197549,51222880,1689408,15142680,398137775,209097231,183770314
2021-05,구좌읍,58486,569990636,557301729,32478547,67388429,47874658,54988568,282240,7481880,395776834,212771915,73582337
2021-05,남원읍,61454,924821669,554560071,27693908,84552048,41200084,64548138,839160,10546200,373041497,235308379,75468421
2021-05,노형동,499350,4592803512,4344647953,202964126,509096898,372382415,346903451,6938568,159695520,1822627528,683146669,1641126144
2021-05,대륜동,92284,1224825055,738110676,53310348,103393988,64438467,73961949,0,14950656,307171569,161459827,243201847
2021-05,대정읍,124713,1508718674,1157469112,207061031,129493930,132639746,152201851,0,18546077,539197546,319549960,150137532
2021-05,대천동,86385,1217437301,674143343,57676917,110243448,68535078,74566296,0,14948136,239158988,136661112,224128564
2021-05,도두동,21848,260253456,205080357,8144085,18406685,13279393,21187354,949536,6038424,89290101,122662914,37902590
2021-05,동홍동,148490,2377221436,1124000157,50947747,147175056,91210392,115099237,235872,23509584,462640046,266726376,363393444
2021-05,봉개동,29045,294693438,297946203,12635203,29893752,21672958,29941633,0,7645680,148847679,111435997,62393304
2021-05,삼도1동,110684,1104437378,1049982808,44537270,113041077,86701286,75352663,3041892,31676400,349027611,199935822,277010034
2021-05,삼도2동,58910,577983849,540670889,20613474,59302152,42558389,41676012,1856988,14954436,241839106,123976662,149551304
2021-05,삼양동,185498,1498827325,1577124228,62952262,173229663,149316099,141954070,1222200,44408951,619901201,612816206,592180596
2021-05,서홍동,72962,1267317881,567934264,27761580,72446976,49665219,56048731,0,15136632,171889906,109710619,180693627
2021-05,성산읍,56577,748238046,515338690,23836049,56941567,36084687,45627624,1436904,8564472,295018415,279185528,88747620
2021-05,송산동,20874,369803095,194194627,8557164,26412624,11041128,17486382,0,3485160,70093423,83267504,36029442
2021-05,아라동,278040,2829994829,2526930732,156638097,275594534,254425550,216598537,4048784,69097140,772429494,398958034,766958205
2021-05,안덕면,54581,651286943,555806665,55074372,77930496,44753537,71987797,2193257,11852568,413523483,155367736,63484586
2021-05,알수없음,5225,80478972,45575007,1501643,2934288,3501036,3952015,0,687960,11295497,7716290,8354556
2021-05,애월읍,195559,1709103010,1950508286,93081065,228280047,150483360,191287101,2926829,32086152,1497383749,347961913,399071914
2021-05,연동,387273,3738211980,3595471993,166336400,415966925,278732763,229736308,7865021,126203516,1046150633,657237715,1336697932
2021-05,영천동,28809,474085484,226451323,11020565,27082994,17011915,24588245,0,3915576,119700754,60106938,59012170
2021-05,예래동,20384,296100741,199321518,11691439,23115960,13750128,19597536,122472,3743208,99403115,128690956,46624148
2021-05,오라동,118375,1191974007,1166844974,54063346,120935279,89316864,99842049,3425184,30250584,458315221,127064153,291945946
2021-05,외도동,175043,1775974889,1500973891,89052983,170231191,127219343,155009982,3829392,34975584,687896851,289801528,473266374
2021-05,용담1동,52315,626252531,485239072,14126464,44652686,40220541,33430976,421848,11077920,159857713,126521440,113259550
2021-05,용담2동,109920,1126665086,949654035,30480560,105954181,76230657,82276488,2865946,25713576,362421261,303631554,268305654
2021-05,우도면,4569,144042144,40011754,1931782,2862216,1738800,2686824,0,191520,37536560,16144430,3623256
2021-05,이도1동,67357,577665949,608432979,27392310,65910877,49601865,44566452,333900,14218848,243745032,153576816,229999160
2021-05,이도2동,412017,3318003475,3765707274,181943007,417642988,324118537,292550429,4608576,112082544,1678451765,851180979,1266527224
2021-05,이호동,29139,313109344,299544458,11642275,33400584,17820279,20783196,161280,8207640,158585344,34847115,60246129
2021-05,일도1동,20377,196564061,206094471,10573492,18759888,14759187,12414831,1496880,3940272,140184880,81978775,47624160
2021-05,일도2동,237535,1846897830,2161772930,109570909,231829340,199073595,164629485,3750516,56864052,1139868575,485008644,672560967
2021-05,정방동,13320,267450172,108919641,8569008,19720008,6621249,7014672,0,2876832,20514160,30770007,32760000
2021-05,조천읍,132546,1247502561,1193866512,63658002,145507562,117272786,122394587,4307688,30540888,957043834,353830221,213075618
2021-05,중문동,67418,790708485,559575476,33600520,75774132,51041441,71183297,0,10863670,441035003,124175319,172411558
2021-05,중앙동,20755,371000650,166222426,9477266,21409920,16122704,14439298,0,2985192,115066781,95173445,41978679
2021-05,천지동,20599,387292449,169331450,10951920,25607232,10827080,12422592,0,6975864,38595668,94976481,51024527
2021-05,추자면,4097,35602713,63290102,147168,4047624,2775175,2832984,0,784728,12752106,4428809,9626793
2021-05,표선면,43970,555126566,439197823,16399152,47910492,28097596,43375046,527184,13743576,277573666,190670506,67954742
2021-05,한경면,31362,383088101,299736109,17108094,47780863,23205118,29292228,149688,6111504,198513858,140949798,26028787
2021-05,한림읍,89350,903280196,1035540838,45773633,120321936,74590135,79699940,230832,14319144,649239495,230293144,171233003
2021-05,화북동,174749,1517922956,1598557077,54068918,170544100,127910971,143057578,5123614,40086144,582079879,597809803,477781900
2021-05,효돈동,25243,408346145,203444287,9269416,24119928,16070596,26104025,0,6657336,106190331,68669293,28433251
2021-06,건입동,66800,663082617,552285244,26574999,59492200,52205922,41382464,3368340,11199798,362438712,165966497,172779807
2021-06,구좌읍,56784,529071950,505612184,23221247,57148094,48453945,52416624,300794,4148241,400565761,247952943,72425095
2021-06,남원읍,61560,969695160,534856702,20528486,77679799,38333735,53763965,359645,5871016,399401076,241414600,76336838
2021-06,노형동,476646,4452309745,3714563756,173437886,452419304,335562957,315230454,4829102,101424668,1720020674,700486629,1618969834
2021-06,대륜동,88477,1254985001,719271341,48054156,93793909,60857572,75165202,441131,8791937,296785895,181729578,233187309
2021-06,대정읍,119311,1500622037,1029192480,183020021,115454495,119925568,138266903,300291,14421650,497048554,242082124,195106374
2021-06,대천동,83212,1250268221,625776418,51137813,87597953,59961425,67963248,389825,6823447,247565988,125498048,226710249
2021-06,도두동,20543,263034032,160514796,5310976,21480690,11360159,13684115,165487,4120073,93069736,73906769,46524553
2021-06,동홍동,143156,2219658939,1047665355,42012824,123987991,89851446,106379621,926023,16535622,465074399,247328069,362257374
